"epoch_id","breezy-cloud-41 - _step","breezy-cloud-41 - _step__MIN","breezy-cloud-41 - _step__MAX","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","rare-waterfall-40 - _step","rare-waterfall-40 - _step__MIN","rare-waterfall-40 - _step__MAX","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","fast-waterfall-39 - _step","fast-waterfall-39 - _step__MIN","fast-waterfall-39 - _step__MAX","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","elated-dragon-38 - _step","elated-dragon-38 - _step__MIN","elated-dragon-38 - _step__MAX","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","super-fog-37 - _step","super-fog-37 - _step__MIN","super-fog-37 - _step__MAX","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","legendary-terrain-36 - _step","legendary-terrain-36 - _step__MIN","legendary-terrain-36 - _step__MAX","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","deep-forest-35 - _step","deep-forest-35 - _step__MIN","deep-forest-35 - _step__MAX","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","misunderstood-river-34 - _step","misunderstood-river-34 - _step__MIN","misunderstood-river-34 - _step__MAX","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","ethereal-eon-32 - _step","ethereal-eon-32 - _step__MIN","ethereal-eon-32 - _step__MAX","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","worthy-tree-28 - _step","worthy-tree-28 - _step__MIN","worthy-tree-28 - _step__MAX","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","giddy-yogurt-27 - _step","giddy-yogurt-27 - _step__MIN","giddy-yogurt-27 - _step__MAX","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","fallen-snowflake-26 - _step","fallen-snowflake-26 - _step__MIN","fallen-snowflake-26 - _step__MAX","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","crimson-smoke-25 - _step","crimson-smoke-25 - _step__MIN","crimson-smoke-25 - _step__MAX","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","floral-salad-24 - _step","floral-salad-24 - _step__MIN","floral-salad-24 - _step__MAX","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean__MAX"
"1060","1167","1167","1167","6.508676255932052","6.508676255932052","6.508676255932052","1167","1167","1167","2.4944183204933403","2.4944183204933403","2.4944183204933403","1167","1167","1167","4.893395391381659","4.893395391381659","4.893395391381659","1167","1167","1167","5.858366396942026","5.858366396942026","5.858366396942026","1167","1167","1167","8.13694032668268","8.13694032668268","8.13694032668268","1167","1167","1167","4.218615336084443","4.218615336084443","4.218615336084443","1167","1167","1167","8.171047475442766","8.171047475442766","8.171047475442766","1167","1167","1167","1.1749922993553725","1.1749922993553725","1.1749922993553725","1167","1167","1167","1.176598968932655","1.176598968932655","1.176598968932655","1167","1167","1167","1.2893200704721728","1.2893200704721728","1.2893200704721728","1167","1167","1167","1.1836439005751453","1.1836439005751453","1.1836439005751453","1167","1167","1167","1.134361428995844","1.134361428995844","1.134361428995844","1167","1167","1167","1.1740188488285184","1.1740188488285184","1.1740188488285184","1167","1167","1167","1.1483559130465684","1.1483559130465684","1.1483559130465684"
"1070","1178","1178","1178","6.508676255932052","6.508676255932052","6.508676255932052","1178","1178","1178","2.4944183204933403","2.4944183204933403","2.4944183204933403","1178","1178","1178","4.893395391381659","4.893395391381659","4.893395391381659","1178","1178","1178","5.8653229296308576","5.8653229296308576","5.8653229296308576","1178","1178","1178","8.194202786062426","8.194202786062426","8.194202786062426","1178","1178","1178","4.244926767561173","4.244926767561173","4.244926767561173","1178","1178","1178","8.198442128581087","8.198442128581087","8.198442128581087","1178","1178","1178","1.1799451212352656","1.1799451212352656","1.1799451212352656","1178","1178","1178","1.1603053964579262","1.1603053964579262","1.1603053964579262","1178","1178","1178","1.305120645579649","1.305120645579649","1.305120645579649","1178","1178","1178","1.1540866736451652","1.1540866736451652","1.1540866736451652","1178","1178","1178","1.1334922361356534","1.1334922361356534","1.1334922361356534","1178","1178","1178","1.1447662637866953","1.1447662637866953","1.1447662637866953","1178","1178","1178","1.167538910468691","1.167538910468691","1.167538910468691"
"1080","1189","1189","1189","6.508676255932052","6.508676255932052","6.508676255932052","1189","1189","1189","2.4944183204933403","2.4944183204933403","2.4944183204933403","1189","1189","1189","4.893395391381659","4.893395391381659","4.893395391381659","1189","1189","1189","5.921738695473245","5.921738695473245","5.921738695473245","1189","1189","1189","8.194202786062426","8.194202786062426","8.194202786062426","1189","1189","1189","4.395452340728358","4.395452340728358","4.395452340728358","1189","1189","1189","8.162543579089965","8.162543579089965","8.162543579089965","1189","1189","1189","1.1737097494274944","1.1737097494274944","1.1737097494274944","1189","1189","1189","1.150451914255349","1.150451914255349","1.150451914255349","1189","1189","1189","1.3309632214342721","1.3309632214342721","1.3309632214342721","1189","1189","1189","1.153000828501628","1.153000828501628","1.153000828501628","1189","1189","1189","1.1184149884602619","1.1184149884602619","1.1184149884602619","1189","1189","1189","1.1389018827149753","1.1389018827149753","1.1389018827149753","1189","1189","1189","1.1507085114913926","1.1507085114913926","1.1507085114913926"
"1090","1200","1200","1200","6.508676255932052","6.508676255932052","6.508676255932052","1200","1200","1200","2.4944183204933403","2.4944183204933403","2.4944183204933403","1200","1200","1200","4.893395391381659","4.893395391381659","4.893395391381659","1200","1200","1200","6.0103473293902345","6.0103473293902345","6.0103473293902345","1200","1200","1200","8.194117349126113","8.194117349126113","8.194117349126113","1200","1200","1200","4.507456099170959","4.507456099170959","4.507456099170959","1200","1200","1200","8.155238524648551","8.155238524648551","8.155238524648551","1200","1200","1200","1.1547186154730007","1.1547186154730007","1.1547186154730007","1200","1200","1200","1.1771424902497","1.1771424902497","1.1771424902497","1200","1200","1200","1.170318386626374","1.170318386626374","1.170318386626374","1200","1200","1200","1.1579009967048568","1.1579009967048568","1.1579009967048568","1200","1200","1200","1.1290961909337534","1.1290961909337534","1.1290961909337534","1200","1200","1200","1.1302684537985543","1.1302684537985543","1.1302684537985543","1200","1200","1200","1.1533037972407978","1.1533037972407978","1.1533037972407978"
"1100","1211","1211","1211","6.508676255932052","6.508676255932052","6.508676255932052","1211","1211","1211","2.4944183204933403","2.4944183204933403","2.4944183204933403","1211","1211","1211","4.893395391381659","4.893395391381659","4.893395391381659","1211","1211","1211","5.609309622640305","5.609309622640305","5.609309622640305","1211","1211","1211","8.194233772752588","8.194233772752588","8.194233772752588","1211","1211","1211","4.9207422345867755","4.9207422345867755","4.9207422345867755","1211","1211","1211","8.155238524648551","8.155238524648551","8.155238524648551","1211","1211","1211","1.1773450515917236","1.1773450515917236","1.1773450515917236","1211","1211","1211","1.1488712968583108","1.1488712968583108","1.1488712968583108","1211","1211","1211","1.1786056879484892","1.1786056879484892","1.1786056879484892","1211","1211","1211","1.154397387370058","1.154397387370058","1.154397387370058","1211","1211","1211","1.1344162905661326","1.1344162905661326","1.1344162905661326","1211","1211","1211","1.1435053005536726","1.1435053005536726","1.1435053005536726","1211","1211","1211","1.1424671199666947","1.1424671199666947","1.1424671199666947"
"1110","1222","1222","1222","6.508676255932052","6.508676255932052","6.508676255932052","1222","1222","1222","2.4944183204933403","2.4944183204933403","2.4944183204933403","1222","1222","1222","4.893395391381659","4.893395391381659","4.893395391381659","1222","1222","1222","5.481806348473324","5.481806348473324","5.481806348473324","1222","1222","1222","8.187838870253612","8.187838870253612","8.187838870253612","1222","1222","1222","4.535441466117038","4.535441466117038","4.535441466117038","1222","1222","1222","8.168789793198835","8.168789793198835","8.168789793198835","1222","1222","1222","1.1515857982443278","1.1515857982443278","1.1515857982443278","1222","1222","1222","1.1629445341279188","1.1629445341279188","1.1629445341279188","1222","1222","1222","1.1847460796866878","1.1847460796866878","1.1847460796866878","1222","1222","1222","1.1464094110547274","1.1464094110547274","1.1464094110547274","1222","1222","1222","1.1330807555780134","1.1330807555780134","1.1330807555780134","1222","1222","1222","1.1170592251460847","1.1170592251460847","1.1170592251460847","1222","1222","1222","1.1499885716961533","1.1499885716961533","1.1499885716961533"
"1120","1233","1233","1233","6.508676255932052","6.508676255932052","6.508676255932052","1233","1233","1233","2.4944183204933403","2.4944183204933403","2.4944183204933403","1233","1233","1233","4.893395391381659","4.893395391381659","4.893395391381659","1233","1233","1233","5.385825193695633","5.385825193695633","5.385825193695633","1233","1233","1233","8.181254256363175","8.181254256363175","8.181254256363175","1233","1233","1233","4.949047814247191","4.949047814247191","4.949047814247191","1233","1233","1233","8.216463967219138","8.216463967219138","8.216463967219138","1233","1233","1233","1.1690332669434442","1.1690332669434442","1.1690332669434442","1233","1233","1233","1.1615064309575287","1.1615064309575287","1.1615064309575287","1233","1233","1233","1.1865951275833866","1.1865951275833866","1.1865951275833866","1233","1233","1233","1.137480284598719","1.137480284598719","1.137480284598719","1233","1233","1233","1.137684678501251","1.137684678501251","1.137684678501251","1233","1233","1233","1.1429607305660285","1.1429607305660285","1.1429607305660285","1233","1233","1233","1.149917052079433","1.149917052079433","1.149917052079433"
"1130","1244","1244","1244","8.145870491556634","8.145870491556634","8.145870491556634","1244","1244","1244","2.4944183204933403","2.4944183204933403","2.4944183204933403","1244","1244","1244","4.893395391381659","4.893395391381659","4.893395391381659","1244","1244","1244","5.384907324357366","5.384907324357366","5.384907324357366","1244","1244","1244","8.181254256363175","8.181254256363175","8.181254256363175","1244","1244","1244","4.82826133516391","4.82826133516391","4.82826133516391","1244","1244","1244","8.220615273122574","8.220615273122574","8.220615273122574","1244","1244","1244","1.1670496196625215","1.1670496196625215","1.1670496196625215","1244","1244","1244","1.1426349426903706","1.1426349426903706","1.1426349426903706","1244","1244","1244","1.2087086087585397","1.2087086087585397","1.2087086087585397","1244","1244","1244","1.1567343629945521","1.1567343629945521","1.1567343629945521","1244","1244","1244","1.1670905819000401","1.1670905819000401","1.1670905819000401","1244","1244","1244","1.1272759413128903","1.1272759413128903","1.1272759413128903","1244","1244","1244","1.1604061467136026","1.1604061467136026","1.1604061467136026"
"1140","1255","1255","1255","8.136749909567747","8.136749909567747","8.136749909567747","1255","1255","1255","2.4944183204933403","2.4944183204933403","2.4944183204933403","1255","1255","1255","4.893395391381659","4.893395391381659","4.893395391381659","1255","1255","1255","5.726174713127819","5.726174713127819","5.726174713127819","1255","1255","1255","8.178284376730513","8.178284376730513","8.178284376730513","1255","1255","1255","4.823413598412298","4.823413598412298","4.823413598412298","1255","1255","1255","8.217695268776005","8.217695268776005","8.217695268776005","1255","1255","1255","1.1608694804957131","1.1608694804957131","1.1608694804957131","1255","1255","1255","1.1413663774167935","1.1413663774167935","1.1413663774167935","1255","1255","1255","1.2022586075039359","1.2022586075039359","1.2022586075039359","1255","1255","1255","1.1785065434464124","1.1785065434464124","1.1785065434464124","1255","1255","1255","1.1861146713731232","1.1861146713731232","1.1861146713731232","1255","1255","1255","1.1290934986218324","1.1290934986218324","1.1290934986218324","1255","1255","1255","1.1641975398735867","1.1641975398735867","1.1641975398735867"
"1150","1266","1266","1266","8.136749909567747","8.136749909567747","8.136749909567747","1266","1266","1266","2.4944183204933403","2.4944183204933403","2.4944183204933403","1266","1266","1266","4.893395391381659","4.893395391381659","4.893395391381659","1266","1266","1266","5.973390274216513","5.973390274216513","5.973390274216513","1266","1266","1266","8.194117349126113","8.194117349126113","8.194117349126113","1266","1266","1266","4.905159520092298","4.905159520092298","4.905159520092298","1266","1266","1266","8.217695268776005","8.217695268776005","8.217695268776005","1266","1266","1266","1.158174750779947","1.158174750779947","1.158174750779947","1266","1266","1266","1.1390467644568805","1.1390467644568805","1.1390467644568805","1266","1266","1266","1.2404518972217478","1.2404518972217478","1.2404518972217478","1266","1266","1266","1.1528445292619487","1.1528445292619487","1.1528445292619487","1266","1266","1266","1.137329190384923","1.137329190384923","1.137329190384923","1266","1266","1266","1.1262890744903498","1.1262890744903498","1.1262890744903498","1266","1266","1266","1.163918973632144","1.163918973632144","1.163918973632144"
"1160","1277","1277","1277","8.136749909567747","8.136749909567747","8.136749909567747","1277","1277","1277","2.4944183204933403","2.4944183204933403","2.4944183204933403","1277","1277","1277","4.893395391381659","4.893395391381659","4.893395391381659","1277","1277","1277","5.929160464328272","5.929160464328272","5.929160464328272","1277","1277","1277","8.20678410136133","8.20678410136133","8.20678410136133","1277","1277","1277","5.184219361882753","5.184219361882753","5.184219361882753","1277","1277","1277","8.218343897085672","8.218343897085672","8.218343897085672","1277","1277","1277","1.1904740036260915","1.1904740036260915","1.1904740036260915","1277","1277","1277","1.1235675299254035","1.1235675299254035","1.1235675299254035","1277","1277","1277","1.259780988447848","1.259780988447848","1.259780988447848","1277","1277","1277","1.1688842786487994","1.1688842786487994","1.1688842786487994","1277","1277","1277","1.17775373113708","1.17775373113708","1.17775373113708","1277","1277","1277","1.1310588718264076","1.1310588718264076","1.1310588718264076","1277","1277","1277","1.160213283720886","1.160213283720886","1.160213283720886"
"1170","1288","1288","1288","8.136749909567747","8.136749909567747","8.136749909567747","1288","1288","1288","2.4944183204933403","2.4944183204933403","2.4944183204933403","1288","1288","1288","4.893395391381659","4.893395391381659","4.893395391381659","1288","1288","1288","5.83802555737708","5.83802555737708","5.83802555737708","1288","1288","1288","8.241235180687944","8.241235180687944","8.241235180687944","1288","1288","1288","5.35499264304347","5.35499264304347","5.35499264304347","1288","1288","1288","8.24683018914514","8.24683018914514","8.24683018914514","1288","1288","1288","1.175935967830507","1.175935967830507","1.175935967830507","1288","1288","1288","1.1529391891628455","1.1529391891628455","1.1529391891628455","1288","1288","1288","1.2678636653549071","1.2678636653549071","1.2678636653549071","1288","1288","1288","1.2073897462329384","1.2073897462329384","1.2073897462329384","1288","1288","1288","1.1949986087973024","1.1949986087973024","1.1949986087973024","1288","1288","1288","1.1632518338010893","1.1632518338010893","1.1632518338010893","1288","1288","1288","1.169371391310383","1.169371391310383","1.169371391310383"
"1180","1299","1299","1299","8.136749909567747","8.136749909567747","8.136749909567747","1299","1299","1299","2.4944183204933403","2.4944183204933403","2.4944183204933403","1299","1299","1299","4.893395391381659","4.893395391381659","4.893395391381659","1299","1299","1299","5.629738390678599","5.629738390678599","5.629738390678599","1299","1299","1299","8.241235180687944","8.241235180687944","8.241235180687944","1299","1299","1299","5.246045945353773","5.246045945353773","5.246045945353773","1299","1299","1299","8.191179225159672","8.191179225159672","8.191179225159672","1299","1299","1299","1.1996998512172747","1.1996998512172747","1.1996998512172747","1299","1299","1299","1.1518297121685719","1.1518297121685719","1.1518297121685719","1299","1299","1299","1.2706912916118676","1.2706912916118676","1.2706912916118676","1299","1299","1299","1.1956501135546962","1.1956501135546962","1.1956501135546962","1299","1299","1299","1.185329343165905","1.185329343165905","1.185329343165905","1299","1299","1299","1.121752058859992","1.121752058859992","1.121752058859992","1299","1299","1299","1.1582246503945917","1.1582246503945917","1.1582246503945917"
"1190","1310","1310","1310","8.136749909567747","8.136749909567747","8.136749909567747","1310","1310","1310","2.4944183204933403","2.4944183204933403","2.4944183204933403","1310","1310","1310","4.893395391381659","4.893395391381659","4.893395391381659","1310","1310","1310","5.62109427443152","5.62109427443152","5.62109427443152","1310","1310","1310","8.21631817517494","8.21631817517494","8.21631817517494","1310","1310","1310","5.394375162704901","5.394375162704901","5.394375162704901","1310","1310","1310","8.17608362386255","8.17608362386255","8.17608362386255","1310","1310","1310","1.1646558269196579","1.1646558269196579","1.1646558269196579","1310","1310","1310","1.153308567211383","1.153308567211383","1.153308567211383","1310","1310","1310","1.2572067832577927","1.2572067832577927","1.2572067832577927","1310","1310","1310","1.2223368236145666","1.2223368236145666","1.2223368236145666","1310","1310","1310","1.155817501401202","1.155817501401202","1.155817501401202","1310","1310","1310","1.1107401817804061","1.1107401817804061","1.1107401817804061","1310","1310","1310","1.1719849719982696","1.1719849719982696","1.1719849719982696"
"1200","1321","1321","1321","8.136749909567747","8.136749909567747","8.136749909567747","1321","1321","1321","2.4944183204933403","2.4944183204933403","2.4944183204933403","1321","1321","1321","4.908954972052732","4.908954972052732","4.908954972052732","1321","1321","1321","5.6184881621120795","5.6184881621120795","5.6184881621120795","1321","1321","1321","8.181276408293245","8.181276408293245","8.181276408293245","1321","1321","1321","5.590238416179631","5.590238416179631","5.590238416179631","1321","1321","1321","8.18437523882945","8.18437523882945","8.18437523882945","1321","1321","1321","1.1745937549170584","1.1745937549170584","1.1745937549170584","1321","1321","1321","1.1423798978704163","1.1423798978704163","1.1423798978704163","1321","1321","1321","1.2528490690009613","1.2528490690009613","1.2528490690009613","1321","1321","1321","1.2424620209996227","1.2424620209996227","1.2424620209996227","1321","1321","1321","1.1203383923930117","1.1203383923930117","1.1203383923930117","1321","1321","1321","1.1357179692994073","1.1357179692994073","1.1357179692994073","1321","1321","1321","1.1617065667307909","1.1617065667307909","1.1617065667307909"
